filepath,label,source
master_dataset/kaggle/benign/benign_43661.png,benign,kaggle
master_dataset/kaggle/benign/benign_28505.png,benign,kaggle
master_dataset/kaggle/benign/benign_37988.png,benign,kaggle
master_dataset/kaggle/malicious/malicious_397433.png,malicious,kaggle
master_dataset/kaggle/malicious/malicious_318976.png,malicious,kaggle
master_dataset/kaggle/malicious/malicious_399487.png,malicious,kaggle
master_dataset/kaggle/benign/benign_90408.png,benign,kaggle
master_dataset/kaggle/benign/benign_70257.png,benign,kaggle
master_dataset/kaggle/malicious/malicious_328849.png,malicious,kaggle
master_dataset/kaggle/benign/benign_48950.png,benign,kaggle
master_dataset/kaggle/benign/benign_61790.png,benign,kaggle
master_dataset/kaggle/benign/benign_34870.png,benign,kaggle
master_dataset/kaggle/benign/benign_70728.png,benign,kaggle
master_dataset/kaggle/malicious/malicious_385815.png,malicious,kaggle
master_dataset/kaggle/malicious/malicious_344494.png,malicious,kaggle
master_dataset/kaggle/malicious/malicious_372769.png,malicious,kaggle
master_dataset/kaggle/malicious/malicious_347607.png,malicious,kaggle
master_dataset/kaggle/benign/benign_21086.png,benign,kaggle
master_dataset/kaggle/malicious/malicious_337342.png,malicious,kaggle
master_dataset/kaggle/malicious/malicious_353518.png,malicious,kaggle
master_dataset/kaggle/benign/benign_54936.png,benign,kaggle
master_dataset/kaggle/benign/benign_6739.png,benign,kaggle
master_dataset/kaggle/malicious/malicious_373160.png,malicious,kaggle
master_dataset/kaggle/malicious/malicious_326330.png,malicious,kaggle
master_dataset/kaggle/malicious/malicious_390873.png,malicious,kaggle
master_dataset/kaggle/benign/benign_13823.png,benign,kaggle
master_dataset/kaggle/benign/benign_42263.png,benign,kaggle
master_dataset/kaggle/benign/benign_10021.png,benign,kaggle
master_dataset/kaggle/malicious/malicious_367616.png,malicious,kaggle
master_dataset/kaggle/benign/benign_51488.png,benign,kaggle
master_dataset/kaggle/malicious/malicious_352520.png,malicious,kaggle
master_dataset/kaggle/benign/benign_31946.png,benign,kaggle
master_dataset/kaggle/benign/benign_93990.png,benign,kaggle
master_dataset/kaggle/malicious/malicious_336104.png,malicious,kaggle
master_dataset/kaggle/benign/benign_14554.png,benign,kaggle
master_dataset/kaggle/benign/benign_11517.png,benign,kaggle
master_dataset/kaggle/malicious/malicious_361872.png,malicious,kaggle
master_dataset/kaggle/malicious/malicious_320680.png,malicious,kaggle
master_dataset/kaggle/benign/benign_6109.png,benign,kaggle
master_dataset/kaggle/benign/benign_26330.png,benign,kaggle
master_dataset/kaggle/malicious/malicious_371544.png,malicious,kaggle
master_dataset/kaggle/malicious/malicious_378842.png,malicious,kaggle
master_dataset/kaggle/malicious/malicious_341061.png,malicious,kaggle
master_dataset/kaggle/malicious/malicious_343177.png,malicious,kaggle
master_dataset/kaggle/malicious/malicious_409839.png,malicious,kaggle
master_dataset/kaggle/malicious/malicious_357426.png,malicious,kaggle
master_dataset/kaggle/benign/benign_53341.png,benign,kaggle
master_dataset/kaggle/malicious/malicious_325504.png,malicious,kaggle
master_dataset/kaggle/malicious/malicious_337339.png,malicious,kaggle
master_dataset/kaggle/malicious/malicious_328907.png,malicious,kaggle
master_dataset/kaggle/benign/benign_6214.png,benign,kaggle
master_dataset/kaggle/malicious/malicious_349493.png,malicious,kaggle
master_dataset/kaggle/benign/benign_84819.png,benign,kaggle
master_dataset/kaggle/malicious/malicious_384611.png,malicious,kaggle
master_dataset/kaggle/benign/benign_24605.png,benign,kaggle
master_dataset/kaggle/benign/benign_36130.png,benign,kaggle
master_dataset/kaggle/malicious/malicious_346080.png,malicious,kaggle
master_dataset/kaggle/benign/benign_79546.png,benign,kaggle
master_dataset/kaggle/benign/benign_60528.png,benign,kaggle
master_dataset/kaggle/benign/benign_38518.png,benign,kaggle
master_dataset/kaggle/malicious/malicious_353641.png,malicious,kaggle
master_dataset/kaggle/malicious/malicious_353380.png,malicious,kaggle
master_dataset/kaggle/malicious/malicious_325389.png,malicious,kaggle
master_dataset/kaggle/malicious/malicious_323089.png,malicious,kaggle
master_dataset/kaggle/benign/benign_17825.png,benign,kaggle
master_dataset/kaggle/malicious/malicious_397324.png,malicious,kaggle
master_dataset/kaggle/benign/benign_315.png,benign,kaggle
master_dataset/kaggle/malicious/malicious_322607.png,malicious,kaggle
master_dataset/kaggle/malicious/malicious_408097.png,malicious,kaggle
master_dataset/kaggle/benign/benign_47876.png,benign,kaggle
master_dataset/kaggle/malicious/malicious_332996.png,malicious,kaggle
master_dataset/kaggle/benign/benign_64219.png,benign,kaggle
master_dataset/kaggle/malicious/malicious_368454.png,malicious,kaggle
master_dataset/kaggle/benign/benign_34768.png,benign,kaggle
master_dataset/kaggle/malicious/malicious_333125.png,malicious,kaggle
master_dataset/kaggle/malicious/malicious_366903.png,malicious,kaggle
master_dataset/kaggle/benign/benign_69994.png,benign,kaggle
master_dataset/kaggle/benign/benign_73720.png,benign,kaggle
master_dataset/kaggle/malicious/malicious_411448.png,malicious,kaggle
master_dataset/kaggle/benign/benign_63711.png,benign,kaggle
master_dataset/kaggle/benign/benign_9911.png,benign,kaggle
master_dataset/kaggle/benign/benign_31393.png,benign,kaggle
master_dataset/kaggle/malicious/malicious_369228.png,malicious,kaggle
master_dataset/kaggle/benign/benign_56530.png,benign,kaggle
master_dataset/kaggle/malicious/malicious_340700.png,malicious,kaggle
master_dataset/kaggle/benign/benign_81940.png,benign,kaggle
master_dataset/kaggle/benign/benign_9416.png,benign,kaggle
master_dataset/kaggle/malicious/malicious_344314.png,malicious,kaggle
master_dataset/kaggle/benign/benign_78922.png,benign,kaggle
master_dataset/kaggle/benign/benign_45281.png,benign,kaggle
master_dataset/kaggle/malicious/malicious_396080.png,malicious,kaggle
master_dataset/kaggle/benign/benign_90369.png,benign,kaggle
master_dataset/kaggle/benign/benign_47936.png,benign,kaggle
master_dataset/kaggle/malicious/malicious_371085.png,malicious,kaggle
master_dataset/kaggle/benign/benign_4781.png,benign,kaggle
master_dataset/kaggle/benign/benign_2621.png,benign,kaggle
master_dataset/kaggle/malicious/malicious_350715.png,malicious,kaggle
master_dataset/kaggle/benign/benign_16350.png,benign,kaggle
master_dataset/kaggle/benign/benign_61225.png,benign,kaggle
master_dataset/kaggle/malicious/malicious_346235.png,malicious,kaggle
master_dataset/kaggle/malicious/malicious_404980.png,malicious,kaggle
master_dataset/kaggle/malicious/malicious_398547.png,malicious,kaggle
master_dataset/kaggle/malicious/malicious_410065.png,malicious,kaggle
master_dataset/kaggle/benign/benign_97912.png,benign,kaggle
master_dataset/kaggle/malicious/malicious_360557.png,malicious,kaggle
master_dataset/kaggle/benign/benign_24860.png,benign,kaggle
master_dataset/kaggle/malicious/malicious_386747.png,malicious,kaggle
master_dataset/kaggle/benign/benign_4412.png,benign,kaggle
master_dataset/kaggle/malicious/malicious_334894.png,malicious,kaggle
master_dataset/kaggle/malicious/malicious_331419.png,malicious,kaggle
master_dataset/kaggle/malicious/malicious_376734.png,malicious,kaggle
master_dataset/kaggle/benign/benign_94244.png,benign,kaggle
master_dataset/kaggle/malicious/malicious_342192.png,malicious,kaggle
master_dataset/kaggle/malicious/malicious_385437.png,malicious,kaggle
master_dataset/kaggle/benign/benign_18835.png,benign,kaggle
master_dataset/kaggle/benign/benign_24382.png,benign,kaggle
master_dataset/kaggle/malicious/malicious_414591.png,malicious,kaggle
master_dataset/kaggle/malicious/malicious_335915.png,malicious,kaggle
master_dataset/kaggle/benign/benign_46373.png,benign,kaggle
master_dataset/kaggle/malicious/malicious_387839.png,malicious,kaggle
master_dataset/kaggle/benign/benign_64968.png,benign,kaggle
master_dataset/kaggle/malicious/malicious_325939.png,malicious,kaggle
master_dataset/kaggle/benign/benign_7101.png,benign,kaggle
master_dataset/kaggle/malicious/malicious_341333.png,malicious,kaggle
master_dataset/kaggle/benign/benign_86357.png,benign,kaggle
master_dataset/kaggle/benign/benign_27169.png,benign,kaggle
master_dataset/kaggle/benign/benign_4805.png,benign,kaggle
master_dataset/kaggle/malicious/malicious_320590.png,malicious,kaggle
master_dataset/kaggle/malicious/malicious_361401.png,malicious,kaggle
master_dataset/kaggle/benign/benign_7882.png,benign,kaggle
master_dataset/kaggle/benign/benign_6561.png,benign,kaggle
master_dataset/kaggle/malicious/malicious_413303.png,malicious,kaggle
master_dataset/kaggle/malicious/malicious_357938.png,malicious,kaggle
master_dataset/kaggle/benign/benign_9499.png,benign,kaggle
master_dataset/kaggle/benign/benign_90684.png,benign,kaggle
master_dataset/kaggle/benign/benign_94540.png,benign,kaggle
master_dataset/kaggle/benign/benign_74650.png,benign,kaggle
master_dataset/kaggle/benign/benign_93547.png,benign,kaggle
master_dataset/kaggle/benign/benign_91652.png,benign,kaggle
master_dataset/kaggle/benign/benign_69785.png,benign,kaggle
master_dataset/kaggle/benign/benign_54835.png,benign,kaggle
master_dataset/kaggle/benign/benign_21241.png,benign,kaggle
master_dataset/kaggle/malicious/malicious_392213.png,malicious,kaggle
master_dataset/kaggle/malicious/malicious_369826.png,malicious,kaggle
master_dataset/kaggle/benign/benign_12375.png,benign,kaggle
master_dataset/kaggle/benign/benign_27424.png,benign,kaggle
master_dataset/kaggle/malicious/malicious_415739.png,malicious,kaggle
master_dataset/kaggle/malicious/malicious_385057.png,malicious,kaggle
master_dataset/kaggle/benign/benign_16305.png,benign,kaggle
master_dataset/kaggle/malicious/malicious_366345.png,malicious,kaggle
master_dataset/kaggle/malicious/malicious_350286.png,malicious,kaggle
master_dataset/kaggle/benign/benign_19634.png,benign,kaggle
master_dataset/kaggle/benign/benign_32880.png,benign,kaggle
master_dataset/kaggle/malicious/malicious_325155.png,malicious,kaggle
master_dataset/kaggle/benign/benign_54168.png,benign,kaggle
master_dataset/kaggle/malicious/malicious_411232.png,malicious,kaggle
master_dataset/kaggle/malicious/malicious_343154.png,malicious,kaggle
master_dataset/kaggle/benign/benign_45799.png,benign,kaggle
master_dataset/kaggle/benign/benign_42153.png,benign,kaggle
master_dataset/kaggle/malicious/malicious_348723.png,malicious,kaggle
master_dataset/kaggle/benign/benign_95299.png,benign,kaggle
master_dataset/kaggle/malicious/malicious_391585.png,malicious,kaggle
master_dataset/kaggle/benign/benign_46694.png,benign,kaggle
master_dataset/kaggle/malicious/malicious_344559.png,malicious,kaggle
master_dataset/kaggle/benign/benign_31147.png,benign,kaggle
master_dataset/kaggle/malicious/malicious_348518.png,malicious,kaggle
master_dataset/kaggle/malicious/malicious_375920.png,malicious,kaggle
master_dataset/kaggle/malicious/malicious_378810.png,malicious,kaggle
master_dataset/kaggle/benign/benign_11376.png,benign,kaggle
master_dataset/kaggle/benign/benign_52897.png,benign,kaggle
master_dataset/kaggle/benign/benign_88874.png,benign,kaggle
master_dataset/kaggle/malicious/malicious_330893.png,malicious,kaggle
master_dataset/kaggle/malicious/malicious_373945.png,malicious,kaggle
master_dataset/kaggle/benign/benign_49196.png,benign,kaggle
master_dataset/kaggle/malicious/malicious_365504.png,malicious,kaggle
master_dataset/kaggle/benign/benign_52071.png,benign,kaggle
master_dataset/kaggle/benign/benign_14464.png,benign,kaggle
master_dataset/kaggle/malicious/malicious_323502.png,malicious,kaggle
master_dataset/kaggle/benign/benign_61021.png,benign,kaggle
master_dataset/kaggle/malicious/malicious_413383.png,malicious,kaggle
master_dataset/kaggle/malicious/malicious_359935.png,malicious,kaggle
master_dataset/kaggle/malicious/malicious_381131.png,malicious,kaggle
master_dataset/kaggle/benign/benign_59262.png,benign,kaggle
master_dataset/kaggle/malicious/malicious_320917.png,malicious,kaggle
master_dataset/kaggle/malicious/malicious_414677.png,malicious,kaggle
master_dataset/kaggle/benign/benign_36303.png,benign,kaggle
master_dataset/kaggle/malicious/malicious_382549.png,malicious,kaggle
master_dataset/kaggle/benign/benign_52573.png,benign,kaggle
master_dataset/kaggle/benign/benign_72812.png,benign,kaggle
master_dataset/kaggle/benign/benign_6357.png,benign,kaggle
master_dataset/kaggle/benign/benign_98806.png,benign,kaggle
master_dataset/kaggle/benign/benign_41035.png,benign,kaggle
master_dataset/kaggle/malicious/malicious_350168.png,malicious,kaggle
master_dataset/kaggle/malicious/malicious_323766.png,malicious,kaggle
master_dataset/kaggle/malicious/malicious_341032.png,malicious,kaggle
master_dataset/kaggle/malicious/malicious_336788.png,malicious,kaggle
master_dataset/kaggle/benign/benign_5858.png,benign,kaggle
master_dataset/kaggle/benign/benign_77064.png,benign,kaggle
master_dataset/kaggle/malicious/malicious_397834.png,malicious,kaggle
master_dataset/kaggle/malicious/malicious_354733.png,malicious,kaggle
master_dataset/kaggle/benign/benign_55602.png,benign,kaggle
master_dataset/kaggle/malicious/malicious_382091.png,malicious,kaggle
master_dataset/kaggle/malicious/malicious_406992.png,malicious,kaggle
master_dataset/kaggle/malicious/malicious_389214.png,malicious,kaggle
master_dataset/kaggle/benign/benign_45900.png,benign,kaggle
master_dataset/kaggle/benign/benign_59780.png,benign,kaggle
master_dataset/kaggle/malicious/malicious_389853.png,malicious,kaggle
master_dataset/kaggle/benign/benign_62661.png,benign,kaggle
master_dataset/kaggle/malicious/malicious_371364.png,malicious,kaggle
master_dataset/kaggle/malicious/malicious_407920.png,malicious,kaggle
master_dataset/kaggle/benign/benign_66423.png,benign,kaggle
master_dataset/kaggle/benign/benign_10565.png,benign,kaggle
master_dataset/kaggle/malicious/malicious_387649.png,malicious,kaggle
master_dataset/kaggle/malicious/malicious_372572.png,malicious,kaggle
master_dataset/kaggle/malicious/malicious_387425.png,malicious,kaggle
master_dataset/kaggle/malicious/malicious_383184.png,malicious,kaggle
master_dataset/kaggle/benign/benign_98644.png,benign,kaggle
master_dataset/kaggle/malicious/malicious_415598.png,malicious,kaggle
master_dataset/kaggle/malicious/malicious_375554.png,malicious,kaggle
master_dataset/kaggle/benign/benign_28526.png,benign,kaggle
master_dataset/kaggle/benign/benign_15877.png,benign,kaggle
master_dataset/kaggle/malicious/malicious_403573.png,malicious,kaggle
master_dataset/kaggle/malicious/malicious_380367.png,malicious,kaggle
master_dataset/kaggle/malicious/malicious_399338.png,malicious,kaggle
master_dataset/kaggle/malicious/malicious_323775.png,malicious,kaggle
master_dataset/kaggle/malicious/malicious_325170.png,malicious,kaggle
master_dataset/kaggle/benign/benign_81860.png,benign,kaggle
master_dataset/kaggle/benign/benign_9851.png,benign,kaggle
master_dataset/kaggle/benign/benign_24216.png,benign,kaggle
master_dataset/kaggle/benign/benign_11897.png,benign,kaggle
master_dataset/kaggle/benign/benign_4333.png,benign,kaggle
master_dataset/kaggle/malicious/malicious_387228.png,malicious,kaggle
master_dataset/kaggle/malicious/malicious_349680.png,malicious,kaggle
master_dataset/kaggle/benign/benign_20161.png,benign,kaggle
master_dataset/kaggle/malicious/malicious_346077.png,malicious,kaggle
master_dataset/kaggle/malicious/malicious_344161.png,malicious,kaggle
master_dataset/kaggle/malicious/malicious_390462.png,malicious,kaggle
master_dataset/kaggle/malicious/malicious_378525.png,malicious,kaggle
master_dataset/kaggle/benign/benign_21691.png,benign,kaggle
master_dataset/kaggle/malicious/malicious_400356.png,malicious,kaggle
master_dataset/kaggle/malicious/malicious_316925.png,malicious,kaggle
master_dataset/kaggle/malicious/malicious_407637.png,malicious,kaggle
master_dataset/kaggle/benign/benign_99559.png,benign,kaggle
master_dataset/kaggle/benign/benign_46361.png,benign,kaggle
master_dataset/kaggle/malicious/malicious_318107.png,malicious,kaggle
master_dataset/kaggle/benign/benign_41320.png,benign,kaggle
master_dataset/kaggle/malicious/malicious_397658.png,malicious,kaggle
master_dataset/kaggle/malicious/malicious_354341.png,malicious,kaggle
master_dataset/kaggle/benign/benign_90148.png,benign,kaggle
master_dataset/kaggle/benign/benign_93336.png,benign,kaggle
master_dataset/kaggle/malicious/malicious_335798.png,malicious,kaggle
master_dataset/kaggle/malicious/malicious_335716.png,malicious,kaggle
master_dataset/kaggle/malicious/malicious_402332.png,malicious,kaggle
master_dataset/kaggle/benign/benign_54962.png,benign,kaggle
master_dataset/kaggle/benign/benign_46202.png,benign,kaggle
master_dataset/kaggle/malicious/malicious_390127.png,malicious,kaggle
master_dataset/kaggle/benign/benign_5876.png,benign,kaggle
master_dataset/kaggle/benign/benign_87335.png,benign,kaggle
master_dataset/kaggle/malicious/malicious_326823.png,malicious,kaggle
master_dataset/kaggle/benign/benign_36803.png,benign,kaggle
master_dataset/kaggle/benign/benign_50982.png,benign,kaggle
master_dataset/kaggle/malicious/malicious_335297.png,malicious,kaggle
master_dataset/kaggle/benign/benign_48157.png,benign,kaggle
master_dataset/kaggle/malicious/malicious_379501.png,malicious,kaggle
master_dataset/kaggle/malicious/malicious_384416.png,malicious,kaggle
master_dataset/kaggle/malicious/malicious_364584.png,malicious,kaggle
master_dataset/kaggle/malicious/malicious_365722.png,malicious,kaggle
master_dataset/kaggle/benign/benign_80917.png,benign,kaggle
master_dataset/kaggle/malicious/malicious_353182.png,malicious,kaggle
master_dataset/kaggle/benign/benign_88507.png,benign,kaggle
master_dataset/kaggle/benign/benign_412.png,benign,kaggle
master_dataset/kaggle/benign/benign_79445.png,benign,kaggle
master_dataset/kaggle/benign/benign_6969.png,benign,kaggle
master_dataset/kaggle/malicious/malicious_334529.png,malicious,kaggle
master_dataset/kaggle/benign/benign_60612.png,benign,kaggle
master_dataset/kaggle/malicious/malicious_387638.png,malicious,kaggle
master_dataset/kaggle/benign/benign_80321.png,benign,kaggle
master_dataset/kaggle/benign/benign_90314.png,benign,kaggle
master_dataset/kaggle/benign/benign_15831.png,benign,kaggle
master_dataset/kaggle/malicious/malicious_362519.png,malicious,kaggle
master_dataset/kaggle/benign/benign_72255.png,benign,kaggle
master_dataset/kaggle/benign/benign_68741.png,benign,kaggle
master_dataset/kaggle/malicious/malicious_388007.png,malicious,kaggle
master_dataset/kaggle/benign/benign_27965.png,benign,kaggle
master_dataset/kaggle/malicious/malicious_341013.png,malicious,kaggle
master_dataset/kaggle/benign/benign_54807.png,benign,kaggle
master_dataset/kaggle/malicious/malicious_387853.png,malicious,kaggle
master_dataset/kaggle/benign/benign_82025.png,benign,kaggle
master_dataset/kaggle/benign/benign_95221.png,benign,kaggle
master_dataset/kaggle/malicious/malicious_350812.png,malicious,kaggle
master_dataset/kaggle/benign/benign_37062.png,benign,kaggle
master_dataset/kaggle/benign/benign_89373.png,benign,kaggle
master_dataset/kaggle/benign/benign_33018.png,benign,kaggle
master_dataset/kaggle/benign/benign_5947.png,benign,kaggle
master_dataset/kaggle/malicious/malicious_385378.png,malicious,kaggle
master_dataset/kaggle/malicious/malicious_340987.png,malicious,kaggle
master_dataset/kaggle/malicious/malicious_320688.png,malicious,kaggle
master_dataset/kaggle/malicious/malicious_380658.png,malicious,kaggle
master_dataset/kaggle/malicious/malicious_362872.png,malicious,kaggle
master_dataset/kaggle/benign/benign_20549.png,benign,kaggle
master_dataset/kaggle/malicious/malicious_384166.png,malicious,kaggle
master_dataset/kaggle/benign/benign_84787.png,benign,kaggle
master_dataset/kaggle/malicious/malicious_403426.png,malicious,kaggle
master_dataset/kaggle/benign/benign_46914.png,benign,kaggle
master_dataset/kaggle/benign/benign_82079.png,benign,kaggle
master_dataset/kaggle/malicious/malicious_332595.png,malicious,kaggle
master_dataset/kaggle/benign/benign_6525.png,benign,kaggle
master_dataset/kaggle/malicious/malicious_405407.png,malicious,kaggle
master_dataset/kaggle/benign/benign_51654.png,benign,kaggle
master_dataset/kaggle/malicious/malicious_339815.png,malicious,kaggle
master_dataset/kaggle/malicious/malicious_403538.png,malicious,kaggle
master_dataset/kaggle/malicious/malicious_385270.png,malicious,kaggle
master_dataset/kaggle/benign/benign_47018.png,benign,kaggle
master_dataset/kaggle/benign/benign_27460.png,benign,kaggle
master_dataset/kaggle/malicious/malicious_378124.png,malicious,kaggle
master_dataset/kaggle/benign/benign_73384.png,benign,kaggle
master_dataset/kaggle/benign/benign_17051.png,benign,kaggle
master_dataset/kaggle/benign/benign_66585.png,benign,kaggle
master_dataset/kaggle/malicious/malicious_399706.png,malicious,kaggle
master_dataset/kaggle/benign/benign_65002.png,benign,kaggle
master_dataset/kaggle/benign/benign_51532.png,benign,kaggle
master_dataset/kaggle/benign/benign_16276.png,benign,kaggle
master_dataset/kaggle/benign/benign_318.png,benign,kaggle
master_dataset/kaggle/benign/benign_85325.png,benign,kaggle
master_dataset/kaggle/malicious/malicious_386505.png,malicious,kaggle
master_dataset/kaggle/benign/benign_85898.png,benign,kaggle
master_dataset/kaggle/benign/benign_48105.png,benign,kaggle
master_dataset/kaggle/benign/benign_58967.png,benign,kaggle
master_dataset/kaggle/benign/benign_83261.png,benign,kaggle
master_dataset/kaggle/benign/benign_59660.png,benign,kaggle
master_dataset/kaggle/benign/benign_73590.png,benign,kaggle
master_dataset/kaggle/benign/benign_30678.png,benign,kaggle
master_dataset/kaggle/benign/benign_75175.png,benign,kaggle
master_dataset/kaggle/malicious/malicious_340590.png,malicious,kaggle
master_dataset/kaggle/malicious/malicious_390258.png,malicious,kaggle
master_dataset/kaggle/malicious/malicious_409136.png,malicious,kaggle
master_dataset/kaggle/malicious/malicious_359713.png,malicious,kaggle
master_dataset/kaggle/malicious/malicious_331471.png,malicious,kaggle
master_dataset/kaggle/malicious/malicious_353096.png,malicious,kaggle
master_dataset/kaggle/malicious/malicious_327365.png,malicious,kaggle
master_dataset/kaggle/benign/benign_32987.png,benign,kaggle
master_dataset/kaggle/benign/benign_20713.png,benign,kaggle
master_dataset/kaggle/malicious/malicious_358994.png,malicious,kaggle
master_dataset/kaggle/malicious/malicious_370331.png,malicious,kaggle
master_dataset/kaggle/malicious/malicious_388868.png,malicious,kaggle
master_dataset/kaggle/malicious/malicious_322647.png,malicious,kaggle
master_dataset/kaggle/benign/benign_43699.png,benign,kaggle
master_dataset/kaggle/benign/benign_50361.png,benign,kaggle
master_dataset/kaggle/malicious/malicious_348715.png,malicious,kaggle
master_dataset/kaggle/malicious/malicious_327908.png,malicious,kaggle
master_dataset/kaggle/malicious/malicious_407774.png,malicious,kaggle
master_dataset/kaggle/benign/benign_15994.png,benign,kaggle
master_dataset/kaggle/benign/benign_36475.png,benign,kaggle
master_dataset/kaggle/benign/benign_54264.png,benign,kaggle
master_dataset/kaggle/benign/benign_46039.png,benign,kaggle
master_dataset/kaggle/benign/benign_83461.png,benign,kaggle
master_dataset/kaggle/malicious/malicious_324607.png,malicious,kaggle
master_dataset/kaggle/malicious/malicious_390656.png,malicious,kaggle
master_dataset/kaggle/benign/benign_65359.png,benign,kaggle
master_dataset/kaggle/malicious/malicious_355401.png,malicious,kaggle
master_dataset/kaggle/benign/benign_85423.png,benign,kaggle
