brightness_mean,brightness_std,contrast,edge_density,color_variance,histogram_entropy,black_pixel_ratio,white_pixel_ratio,bw_ratio,texture_variance,horizontal_symmetry,vertical_symmetry,filepath,label
146.3860797144557,126.09348116781939,255,0.16823319452706723,126.09348116781939,0.9841143,0.42593694229625223,0.5740630577037478,0.7419689117878497,12132.326591314693,0.6977989292088043,0.6549672813801308,master_dataset/kaggle/benign/benign_62856.png,benign
147.29625223081499,125.95379469318877,255,0.16816180844735276,125.95379469318875,0.9825399,0.4223676383105294,0.5776323616894705,0.731204943230777,12152.441403926234,0.6704342653182629,0.6609161213563355,master_dataset/kaggle/benign/benign_60081.png,benign
150.33016061867934,125.43936290545045,255,0.1697323022010708,125.43936290545044,0.97674656,0.41046995835812017,0.5895300416418798,0.6962663974600986,12273.130279595478,0.6442593694229625,0.6478286734086853,master_dataset/kaggle/benign/benign_6588.png,benign
151.24033313503867,125.27029409495846,255,0.166424747174301,125.27029409495846,0.97484434,0.40690065437239736,0.5930993456276026,0.6860581744078973,12016.279595478882,0.6490184414039263,0.6513979773944081,master_dataset/kaggle/benign/benign_59595.png,benign
149.1165972635336,125.65417908985833,255,0.16430696014277216,125.65417908985835,0.9791647,0.41522903033908387,0.5847709696609161,0.7100712104584304,11810.489589530041,0.6728138013087448,0.6823319452706722,master_dataset/kaggle/benign/benign_88693.png,benign
150.33016061867934,125.43936290545044,255,0.16632956573468174,125.43936290545044,0.97674656,0.41046995835812017,0.5895300416418798,0.6962663974600986,12025.563355145747,0.6430696014277216,0.6418798334324807,master_dataset/kaggle/benign/benign_16326.png,benign
147.59964306960143,125.90573596335722,255,0.17008923259964306,125.90573596335723,0.9819983,0.4211778703152885,0.5788221296847115,0.7276464541394477,12319.549077929803,0.6609161213563355,0.6513979773944081,master_dataset/kaggle/benign/benign_5873.png,benign
150.33016061867934,125.43936290545045,255,0.1689708506841166,125.43936290545044,0.97674656,0.41046995835812017,0.5895300416418798,0.6962663974600986,12243.731707317073,0.6561570493753718,0.6751933372992267,master_dataset/kaggle/benign/benign_92251.png,benign
154.42593694229626,124.62441141196811,255,0.16437834622248662,124.6244114119681,0.96758544,0.39440809042236763,0.6055919095776323,0.651277013644912,11869.286734086852,0.6621058893515764,0.669244497323022,master_dataset/kaggle/malicious/malicious_377930.png,malicious
151.5437239738251,125.21241686618188,255,0.16792385484830458,125.21241686618187,0.97419333,0.40571088637715647,0.5942891136228435,0.6826826825678088,12143.157644259369,0.6454491374182034,0.6656751933372992,master_dataset/kaggle/benign/benign_61106.png,benign
151.5437239738251,125.21241686618188,255,0.16968471148126116,125.21241686618187,0.97419333,0.40571088637715647,0.5942891136228435,0.6826826825678088,12310.265318262938,0.6716240333135038,0.6490184414039263,master_dataset/kaggle/benign/benign_77119.png,benign
150.93694229625223,125.32741015357392,255,0.17123140987507435,125.32741015357392,0.9754869,0.4080904223676383,0.5919095776323617,0.689447236064426,12420.123140987507,0.6323616894705533,0.6632956573468174,master_dataset/kaggle/benign/benign_25289.png,benign
155.4878048780488,124.39024390243904,255,0.16361689470553242,124.39024390243905,0.96495676,0.3902439024390244,0.6097560975609756,0.63999999989504,11833.698988697204,0.6513979773944081,0.6311719214753123,master_dataset/kaggle/benign/benign_34645.png,benign
148.50981558596075,125.75705804861977,255,0.16378346222486614,125.75705804861975,0.9803234,0.4176085663295657,0.5823914336704342,0.7170582225530772,11764.070791195716,0.6585365853658537,0.6418798334324807,master_dataset/kaggle/malicious/malicious_392094.png,malicious
147.29625223081499,125.95379469318878,255,0.17239738251041048,125.95379469318878,0.9825399,0.4223676383105294,0.5776323616894705,0.731204943230777,12577.947055324212,0.6704342653182629,0.6894705532421178,master_dataset/kaggle/benign/benign_27189.png,benign
147.59964306960143,125.90573596335723,255,0.16782867340868532,125.90573596335723,0.9819983,0.4211778703152885,0.5788221296847115,0.7276464541394477,12106.02260559191,0.6621058893515764,0.6478286734086853,master_dataset/kaggle/malicious/malicious_345136.png,malicious
149.7233789411065,125.54828325564625,255,0.1702795954788816,125.54828325564625,0.9779725,0.412849494348602,0.5871505056513979,0.7031408306806506,12348.947650208209,0.6680547293277811,0.6335514574657942,master_dataset/kaggle/benign/benign_19004.png,benign
151.5437239738251,125.21241686618188,255,0.16444973230220106,125.21241686618187,0.97419333,0.40571088637715647,0.5942891136228435,0.6826826825678088,11892.496133254015,0.6597263533610946,0.6383105294467579,master_dataset/kaggle/malicious/malicious_385495.png,malicious
152.4538964901844,125.03420751921117,255,0.16428316478286734,125.03420751921117,0.97218955,0.40214158239143366,0.5978584176085663,0.6726368158078904,11825.96252230815,0.6490184414039263,0.6561570493753718,master_dataset/kaggle/malicious/malicious_332348.png,malicious
152.15050565139796,125.09437465821713,255,0.1633313503866746,125.09437465821713,0.972866,0.4033313503866746,0.5966686496133254,0.6759720836354627,11812.036882807852,0.6775728732897085,0.6347412254610351,master_dataset/kaggle/malicious/malicious_391074.png,malicious
150.33016061867934,125.43936290545045,255,0.17066032123735872,125.43936290545044,0.97674656,0.41046995835812017,0.5895300416418798,0.6962663974600986,12466.541939321833,0.635930993456276,0.6502082093991671,master_dataset/kaggle/benign/benign_58046.png,benign
149.1165972635336,125.65417908985832,255,0.16697204045211184,125.65417908985832,0.9791647,0.41522903033908387,0.5847709696609161,0.7100712104584304,12034.847114812612,0.65377751338489,0.6882807852468769,master_dataset/kaggle/benign/benign_3631.png,benign
147.90303390838787,125.85692753016488,255,0.16392623438429507,125.8569275301649,0.9814483,0.4199881023200476,0.5800118976799524,0.7241025639777213,11829.057108863772,0.6585365853658537,0.669244497323022,master_dataset/kaggle/malicious/malicious_356685.png,malicious
150.63355145746579,125.38376608223562,255,0.16697204045211184,125.38376608223562,0.97612095,0.4092801903628792,0.5907198096371208,0.6928499495302436,12082.813206424747,0.6609161213563355,0.6668649613325401,master_dataset/kaggle/malicious/malicious_339036.png,malicious
146.99286139202854,126.00110457750425,255,0.16732897085068413,126.00110457750425,0.983073,0.4235574063057704,0.5764425936942297,0.7347781216475581,12102.928019036288,0.6418798334324807,0.6716240333135038,master_dataset/kaggle/benign/benign_72223.png,benign
150.02676977989293,125.49420163212203,255,0.16694824509220701,125.49420163212203,0.9773638,0.4116597263533611,0.5883402736466389,0.6996966631773317,12089.00237953599,0.669244497323022,0.6763831052944675,master_dataset/kaggle/malicious/malicious_358114.png,malicious
145.47590719809637,126.2264503200713,255,0.16468768590124927,126.2264503200713,0.9856136,0.42950624628197503,0.570493753718025,0.7528675702538509,11787.280190362879,0.6870910172516359,0.6680547293277811,master_dataset/kaggle/benign/benign_60306.png,benign
153.36406900654373,124.84910866491897,255,0.1638310529446758,124.84910866491897,0.97010934,0.3985722784057109,0.6014277215942891,0.6627101878225503,11768.712671029149,0.6513979773944081,0.6597263533610946,master_dataset/kaggle/malicious/malicious_364213.png,malicious
148.66151100535396,125.73162073229743,255,0.1667816775728733,125.73162073229743,0.98003685,0.41701368233194525,0.5829863176680548,0.7153061223262827,12092.096966091613,0.6644854253420583,0.6609161213563355,master_dataset/kaggle/malicious/malicious_386705.png,malicious
147.29625223081499,125.95379469318877,255,0.16392623438429507,125.95379469318875,0.9825399,0.4223676383105294,0.5776323616894705,0.731204943230777,11818.226055919096,0.6775728732897085,0.6621058893515764,master_dataset/kaggle/benign/benign_80999.png,benign
149.26829268292684,125.6279882576746,255,0.16623438429506246,125.6279882576746,0.9788698,0.4146341463414634,0.5853658536585366,0.7083333332123264,11972.955383700179,0.6502082093991671,0.6573468173706127,master_dataset/kaggle/benign/benign_50334.png,benign
151.24033313503867,125.27029409495846,255,0.16523497917906008,125.27029409495846,0.97484434,0.40690065437239736,0.5930993456276026,0.6860581744078973,11889.401546698395,0.6621058893515764,0.6549672813801308,master_dataset/kaggle/malicious/malicious_413696.png,malicious
147.90303390838787,125.8569275301649,255,0.16464009518143963,125.8569275301649,0.9814483,0.4199881023200476,0.5800118976799524,0.7241025639777213,11861.5502676978,0.6478286734086853,0.6585365853658537,master_dataset/kaggle/malicious/malicious_333013.png,malicious
146.08268887566925,126.13854951659337,255,0.1683045806067817,126.13854951659339,0.98462236,0.4271267102914932,0.5728732897085068,0.7455867080733821,12195.765615704937,0.6561570493753718,0.6609161213563355,master_dataset/kaggle/malicious/malicious_357999.png,malicious
146.68947055324213,126.04766645950355,255,0.17173111243307554,126.04766645950355,0.9835979,0.4247471743010113,0.5752528256989887,0.7383660805334856,12492.845925044616,0.6454491374182034,0.637120761451517,master_dataset/kaggle/benign/benign_30590.png,benign
148.50981558596075,125.75705804861975,255,0.16573468173706127,125.75705804861975,0.9803234,0.4176085663295657,0.5823914336704342,0.7170582225530772,11966.766210588936,0.6632956573468174,0.6573468173706127,master_dataset/kaggle/benign/benign_55954.png,benign
148.50981558596075,125.75705804861975,255,0.1679476502082094,125.75705804861975,0.9803234,0.4176085663295657,0.5823914336704342,0.7170582225530772,12140.063057703748,0.6466389054134444,0.6621058893515764,master_dataset/kaggle/benign/benign_42907.png,benign
149.1165972635336,125.65417908985833,255,0.17066032123735872,125.65417908985835,0.9791647,0.41522903033908387,0.5847709696609161,0.7100712104584304,12441.78524687686,0.6383105294467579,0.6549672813801308,master_dataset/kaggle/malicious/malicious_414558.png,malicious
146.68947055324213,126.04766645950355,255,0.1648780487804878,126.04766645950355,0.9835979,0.4247471743010113,0.5752528256989887,0.7383660805334856,11881.66508030934,0.6502082093991671,0.6561570493753718,master_dataset/kaggle/benign/benign_41741.png,benign
148.50981558596075,125.75705804861975,255,0.16878048780487806,125.75705804861975,0.9803234,0.4176085663295657,0.5823914336704342,0.7170582225530772,12215.880428316479,0.6632956573468174,0.669244497323022,master_dataset/kaggle/malicious/malicious_342841.png,malicious
148.50981558596075,125.75705804861975,255,0.1669244497323022,125.75705804861975,0.9803234,0.4176085663295657,0.5823914336704342,0.7170582225530772,12016.279595478882,0.6751933372992267,0.669244497323022,master_dataset/kaggle/benign/benign_62977.png,benign
150.48185603807258,125.41165931860286,255,0.1669244497323022,125.41165931860286,0.9764349,0.4098750743604997,0.5901249256395003,0.6945564514952067,12051.86734086853,0.6644854253420583,0.6644854253420583,master_dataset/kaggle/benign/benign_35662.png,benign
153.2123735871505,124.8804381979612,255,0.16711481261154074,124.8804381979612,0.97046137,0.39916716240333133,0.6008328375966686,0.6643564355329917,12070.43486020226,0.65377751338489,0.7049375371802499,master_dataset/kaggle/benign/benign_9268.png,benign
146.68947055324213,126.04766645950355,255,0.16697204045211184,126.04766645950355,0.9835979,0.4247471743010113,0.5752528256989887,0.7383660805334856,11994.61748958953,0.6716240333135038,0.6454491374182034,master_dataset/kaggle/benign/benign_81604.png,benign
146.99286139202854,126.00110457750425,255,0.16985127900059488,126.00110457750425,0.983073,0.4235574063057704,0.5764425936942297,0.7347781216475581,12319.549077929803,0.6430696014277216,0.6442593694229625,master_dataset/kaggle/benign/benign_45950.png,benign
152.15050565139796,125.09437465821713,255,0.16694824509220701,125.09437465821713,0.972866,0.4033313503866746,0.5966686496133254,0.6759720836354627,12119.948245092208,0.6787626412849495,0.6632956573468174,master_dataset/kaggle/benign/benign_42177.png,benign
158.37001784651991,123.70647516664413,255,0.16349791790600832,123.70647516664413,0.95729077,0.37894110648423557,0.6210588935157644,0.6101532566067368,11808.942296252231,0.6632956573468174,0.6573468173706127,master_dataset/kaggle/malicious/malicious_398898.png,malicious
147.90303390838787,125.85692753016488,255,0.16694824509220701,125.8569275301649,0.9814483,0.4199881023200476,0.5800118976799524,0.7241025639777213,12076.624033313505,0.6347412254610351,0.6656751933372992,master_dataset/kaggle/benign/benign_41886.png,benign
147.90303390838787,125.85692753016488,255,0.16185603807257584,125.8569275301649,0.9814483,0.4199881023200476,0.5800118976799524,0.7241025639777213,11637.192742415229,0.6680547293277811,0.6585365853658537,master_dataset/kaggle/malicious/malicious_354247.png,malicious
147.29625223081499,125.95379469318877,255,0.16880428316478288,125.95379469318875,0.9825399,0.4223676383105294,0.5776323616894705,0.731204943230777,12181.83997620464,0.6740035693039858,0.6442593694229625,master_dataset/kaggle/malicious/malicious_344775.png,malicious
147.59964306960143,125.90573596335722,255,0.16697204045211184,125.90573596335723,0.9819983,0.4211778703152885,0.5788221296847115,0.7276464541394477,12044.130874479477,0.6740035693039858,0.6835217132659132,master_dataset/kaggle/benign/benign_14967.png,benign
150.33016061867934,125.43936290545045,255,0.16828078524687687,125.43936290545044,0.97674656,0.41046995835812017,0.5895300416418798,0.6962663974600986,12177.198096371209,0.6751933372992267,0.6323616894705533,master_dataset/kaggle/benign/benign_39189.png,benign
147.90303390838787,125.85692753016488,255,0.1642355740630577,125.8569275301649,0.9814483,0.4199881023200476,0.5800118976799524,0.7241025639777213,11788.82748364069,0.6751933372992267,0.6490184414039263,master_dataset/kaggle/benign/benign_47194.png,benign
145.7792980368828,126.18287230555032,255,0.16518738845925043,126.18287230555033,0.98512214,0.4283164782867341,0.5716835217132659,0.7492195628242,11914.158239143368,0.6632956573468174,0.6751933372992267,master_dataset/kaggle/malicious/malicious_392841.png,malicious
153.0606781677573,124.91157565095533,255,0.16104699583581203,124.91157565095533,0.97081125,0.3997620464009518,0.6002379535990482,0.666005946370708,11552.091612135633,0.6561570493753718,0.6656751933372992,master_dataset/kaggle/benign/benign_50177.png,benign
146.08268887566925,126.13854951659339,255,0.16732897085068413,126.13854951659339,0.98462236,0.4271267102914932,0.5728732897085068,0.7455867080733821,12112.211778703153,0.6418798334324807,0.637120761451517,master_dataset/kaggle/benign/benign_42560.png,benign
154.27424152290303,124.65708961335996,255,0.16737656157049374,124.65708961335996,0.9679524,0.3950029744199881,0.6049970255800119,0.6529006881910004,12116.853658536585,0.6502082093991671,0.6549672813801308,master_dataset/kaggle/benign/benign_53162.png,benign
148.81320642474716,125.7059952106347,255,0.16352171326591314,125.7059952106347,0.97974825,0.4164187983343248,0.5835812016656752,0.7135575941692671,11743.955978584176,0.6466389054134444,0.6335514574657942,master_dataset/kaggle/malicious/malicious_347311.png,malicious
145.930993456276,126.16080405662733,255,0.16518738845925043,126.16080405662733,0.9848733,0.4277215942891136,0.5722784057108864,0.7474012472706464,11901.77989292088,0.6716240333135038,0.6585365853658537,master_dataset/kaggle/benign/benign_13348.png,benign
147.59964306960143,125.90573596335723,255,0.1655205234979179,125.90573596335723,0.9819983,0.4211778703152885,0.5788221296847115,0.7276464541394477,11903.32718619869,0.6644854253420583,0.6573468173706127,master_dataset/kaggle/malicious/malicious_333528.png,malicious
148.2064247471743,125.80736852104332,255,0.1705413444378346,125.80736852104332,0.9808901,0.4187983343248067,0.5812016656751934,0.7205731830899402,12339.663890541344,0.6775728732897085,0.6549672813801308,master_dataset/kaggle/benign/benign_50499.png,benign
151.24033313503867,125.27029409495846,255,0.17158834027364664,125.27029409495846,0.97484434,0.40690065437239736,0.5930993456276026,0.6860581744078973,12432.501487209995,0.652587745389649,0.6335514574657942,master_dataset/kaggle/malicious/malicious_378202.png,malicious
150.02676977989293,125.49420163212203,255,0.16249851279000596,125.49420163212203,0.9773638,0.4116597263533611,0.5883402736466389,0.6996966631773317,11666.591314693635,0.6585365853658537,0.6668649613325401,master_dataset/kaggle/malicious/malicious_343720.png,malicious
149.7233789411065,125.54828325564624,255,0.16694824509220701,125.54828325564624,0.9779725,0.412849494348602,0.5871505056513979,0.7031408306806506,12041.036287923855,0.6775728732897085,0.6597263533610946,master_dataset/kaggle/malicious/malicious_376827.png,malicious
148.50981558596075,125.75705804861975,255,0.1727067221891731,125.75705804861975,0.9803234,0.4176085663295657,0.5823914336704342,0.7170582225530772,12557.832242712671,0.652587745389649,0.6787626412849495,master_dataset/kaggle/benign/benign_63633.png,benign
148.82761139517896,125.70355202688678,255,0.1642074506939372,125.70355202688678,0.9797207,0.4163623082542001,0.5836376917457998,0.7133917395523612,11851.744338933528,0.6712929145361578,0.6756756756756757,master_dataset/kaggle/malicious/malicious_386064.png,malicious
150.33016061867934,125.43936290545045,255,0.16925639500297443,125.43936290545044,0.97674656,0.41046995835812017,0.5895300416418798,0.6962663974600986,12288.603212373588,0.6621058893515764,0.6418798334324807,master_dataset/kaggle/malicious/malicious_320448.png,malicious
148.82761139517896,125.70355202688678,255,0.1560555149744339,125.70355202688678,0.9797207,0.4163623082542001,0.5836376917457998,0.7133917395523612,11087.973703433163,0.6712929145361578,0.6698319941563184,master_dataset/kaggle/malicious/malicious_408668.png,malicious
148.05472932778108,125.83224190270815,255,0.1615466983938132,125.83224190270816,0.98117024,0.41939321832242715,0.5806067816775728,0.72233606544936,11610.888756692444,0.6573468173706127,0.6621058893515764,master_dataset/kaggle/malicious/malicious_316767.png,malicious
146.68947055324213,126.04766645950355,255,0.16697204045211184,126.04766645950355,0.9835979,0.4247471743010113,0.5752528256989887,0.7383660805334856,12084.360499702558,0.6573468173706127,0.6787626412849495,master_dataset/kaggle/benign/benign_66687.png,benign
151.4353542731921,125.23317777576668,255,0.16821037253469687,125.23317777576669,0.97442687,0.40613586559532505,0.5938641344046749,0.68388683875323,12256.428780131482,0.6815193571950329,0.6815193571950329,master_dataset/kaggle/malicious/malicious_402246.png,malicious
147.90303390838787,125.8569275301649,255,0.16440214158239144,125.8569275301649,0.9814483,0.4199881023200476,0.5800118976799524,0.7241025639777213,11855.361094586555,0.6609161213563355,0.6835217132659132,master_dataset/kaggle/malicious/malicious_348522.png,malicious
148.50981558596075,125.75705804861975,255,0.16266508030933968,125.75705804861975,0.9803234,0.4176085663295657,0.5823914336704342,0.7170582225530772,11737.766805472933,0.6478286734086853,0.685901249256395,master_dataset/kaggle/malicious/malicious_360419.png,malicious
149.41998810232005,125.601608754005,255,0.1680904223676383,125.601608754005,0.97857285,0.414039262343843,0.5859607376561571,0.7065989846509855,12090.5496728138,0.6490184414039263,0.6454491374182034,master_dataset/kaggle/benign/benign_31651.png,benign
150.93694229625223,125.3274101535739,255,0.16464009518143963,125.3274101535739,0.9754869,0.4080904223676383,0.5919095776323617,0.689447236064426,11904.874479476503,0.637120761451517,0.637120761451517,master_dataset/kaggle/malicious/malicious_366000.png,malicious
142.441998810232,126.62143053825852,255,0.16942296252230815,126.62143053825851,0.9900702,0.4414039262343843,0.5585960737656157,0.7902023427765357,12200.40749553837,0.6383105294467579,0.6787626412849495,master_dataset/kaggle/benign/benign_79909.png,benign
148.2064247471743,125.80736852104333,255,0.16828078524687687,125.80736852104333,0.9808901,0.4187983343248067,0.5812016656751934,0.7205731830899402,12209.691255205234,0.6728138013087448,0.6299821534800714,master_dataset/kaggle/malicious/malicious_374653.png,malicious
143.9589530041642,126.433195269307,255,0.16732897085068413,126.433195269307,0.9879457,0.43545508625817964,0.5645449137418204,0.7713382506536755,12118.400951814396,0.652587745389649,0.6644854253420583,master_dataset/kaggle/malicious/malicious_369428.png,malicious
151.39202855443187,125.24145069246927,255,0.165901249256395,125.24145069246929,0.97451997,0.40630577037477694,0.5936942296252231,0.684368737359677,11997.712076145152,0.652587745389649,0.6823319452706722,master_dataset/kaggle/benign/benign_79369.png,benign
149.1165972635336,125.65417908985833,255,0.16742415229030339,125.65417908985835,0.9791647,0.41522903033908387,0.5847709696609161,0.7100712104584304,12047.225461035097,0.6430696014277216,0.669244497323022,master_dataset/kaggle/benign/benign_83183.png,benign
147.29625223081499,125.95379469318875,255,0.16513979773944082,125.95379469318875,0.9825399,0.4223676383105294,0.5776323616894705,0.731204943230777,11914.158239143368,0.6502082093991671,0.652587745389649,master_dataset/kaggle/benign/benign_58112.png,benign
147.29625223081499,125.95379469318878,255,0.16402141582391433,125.95379469318878,0.9825399,0.4223676383105294,0.5776323616894705,0.731204943230777,11805.847709696609,0.6549672813801308,0.6680547293277811,master_dataset/kaggle/benign/benign_41481.png,benign
146.99286139202854,126.00110457750426,255,0.166686496133254,126.00110457750425,0.983073,0.4235574063057704,0.5764425936942297,0.7347781216475581,12028.657941701369,0.6335514574657942,0.6490184414039263,master_dataset/kaggle/benign/benign_21328.png,benign
